ID20160331,雑種・品種,新リスト和名,和名異名,GreenList学名,PPG科番号,PPG科和名,PPG科名,固有,RL2012
718.0,,ヒゴカナワラビ,,Arachniodes simulans (Ching) Ching,45.0,オシダ科,Dryopteridaceae,,CR
719.0,,コバノカナワラビ,,Arachniodes sporadosora (Kunze) Nakaike,45.0,オシダ科,Dryopteridaceae,,
720.0,h,ツルダカナワラビ×コバノカナワラビ,,Arachniodes sporadosora (Kunze) Nakaike x A. yaoshanensis (Y.C.Wu) Seriz.,45.0,オシダ科,Dryopteridaceae,固有,
745.0,h,マサキカナワラビ,,Arachniodes sporadosora (Kunze) Nakaike x A. yasu-inouei Sa.Kurata  var. yasu-inouei,45.0,オシダ科,Dryopteridaceae,固有,
721.0,,リョウメンシダ,,Arachniodes standishii (T.Moore) Ohwi,45.0,オシダ科,Dryopteridaceae,,
723.0,h,アヅミノナライシダ,'アズミノナライシダ',"Arachniodes x azuminoensis Fujiw., Y.Matsuda, Yu.Abe et Otsuka",45.0,オシダ科,Dryopteridaceae,固有,
724.0,h,チバナライシダ,,Arachniodes x chibaensis Yashiro,45.0,オシダ科,Dryopteridaceae,固有,
726.0,h,イケミネナライシダ,,Arachniodes x ikeminensis Seriz.,45.0,オシダ科,Dryopteridaceae,固有,
727.0,h,ニセハガクレカナワラビ,,Arachniodes x ikutana Seriz.,45.0,オシダ科,Dryopteridaceae,固有,
729.0,h,カワヅカナワラビ,'カワズカナワラビ',Arachniodes x kenzo-satakei (Sa.Kurata) Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
730.0,h,テンリュウカナワラビ,,Arachniodes x kurosawae Shimura et Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
731.0,h,サンヨウカナワラビ,,Arachniodes x masakii Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
732.0,h,クルソンカナワラビ,,Arachniodes x minamitanii Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
742.0,h,タカヤマナライシダ,,Arachniodes x miqueliana (Maxim. ex Franch. et Sav.) Ohwi,45.0,オシダ科,Dryopteridaceae,固有,
733.0,h,イイノカナワラビ,,Arachniodes x mirabilis Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
734.0,h,キサラギカナワラビ,,Arachniodes x mitsuyoshiana Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
736.0,h,ゴリカナワラビ,,Arachniodes x pseudohekiana Sa.Kurata,45.0,オシダ科,Dryopteridaceae,,
738.0,h,イヌツルダカナワラビ,"イヌツルタカナワラビ', コウラカナワラビ, キノクニカナワラビ, オノアイダカナワラビ",Arachniodes x repens Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
739.0,h,ホソバハカタシダ,,Arachniodes x respiciens Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
740.0,h,シモダカナワラビ,,Arachniodes x sasamotoi Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
741.0,h,ヤマグチカナワラビ,,Arachniodes x subamabilis Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
743.0,h,エンシュウカナワラビ,,"Arachniodes x tohtomiensis Shimura, nom. nud.",45.0,オシダ科,Dryopteridaceae,固有,
744.0,h,トミタカナワラビ,アワノカナワラビ,Arachniodes x tomitae Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
747.0,,ツルダカナワラビ,'ツルタカナワラビ',Arachniodes yaoshanensis (Y.C.Wu) Seriz.,45.0,オシダ科,Dryopteridaceae,,CR
748.0,,コバヤシカナワラビ,,Arachniodes yasu-inouei Sa.Kurata  var. angustipinnula Seriz.,45.0,オシダ科,Dryopteridaceae,固有,EX
749.0,,ハガクレカナワラビ,,Arachniodes yasu-inouei Sa.Kurata  var. yasu-inouei,45.0,オシダ科,Dryopteridaceae,固有,VU
750.0,,オトコシダ,オオオトコシダ,Arachniodes yoshinagae (Makino) Ching,45.0,オシダ科,Dryopteridaceae,,
751.0,,オキナワキジノオ,,Bolbitis appendiculata (Willd.) K.Iwats.,45.0,オシダ科,Dryopteridaceae,,
752.0,,オオヘツカシダ,コモチヘツカシダ,Bolbitis heteroclita (C.Presl) Ching,45.0,オシダ科,Dryopteridaceae,,
753.0,h,アイノコヘツカシダ,,Bolbitis heteroclita (C.Presl) Ching x B. subcordata (Copel.) Ching,45.0,オシダ科,Dryopteridaceae,,
754.0,,ムニンヘツカシダ,,Bolbitis quoyana (Gaudich.) Ching,45.0,オシダ科,Dryopteridaceae,,
755.0,,ヘツカシダ,,Bolbitis subcordata (Copel.) Ching,45.0,オシダ科,Dryopteridaceae,,
756.0,h,オオオキナワキジノオ,,Bolbitis x laxireticulata K.Iwats.,45.0,オシダ科,Dryopteridaceae,,
757.0,,ホラカグマ,,Ctenitis eatonii (Baker) Ching,45.0,オシダ科,Dryopteridaceae,,
758.0,,コミダケシダ,,Ctenitis iriomotensis (H.Itô) Nakaike,45.0,オシダ科,Dryopteridaceae,固有,VU
759.0,,キンモウイノデ,シシキンモウイノデ,Ctenitis lepigera (Baker) Tagawa,45.0,オシダ科,Dryopteridaceae,,
760.0,,コキンモウイノデ,,Ctenitis microlepigera (Nakai) Ching,45.0,オシダ科,Dryopteridaceae,固有,EN
761.0,,サツマシダ,,Ctenitis sinii (Ching) Ohwi,45.0,オシダ科,Dryopteridaceae,,EN
762.0,,カツモウイノデ,,Ctenitis subglandulosa (Hance) Ching,45.0,オシダ科,Dryopteridaceae,,
763.0,,クマヤブソテツ,,Cyrtomium anomophyllum (Zenker) Fraser-Jenk.,45.0,オシダ科,Dryopteridaceae,,CR
773.0,,イズヤブソテツ,,Cyrtomium atropunctatum Sa.Kurata,45.0,オシダ科,Dryopteridaceae,,
764.0,,メヤブソテツ,イワヤブソテツ,Cyrtomium caryotideum (Wall. ex Hook. et Grev.) C.Presl,45.0,オシダ科,Dryopteridaceae,,
778.0,h,ナガバメヤブソテツ,,Cyrtomium caryotideum (Wall. ex Hook. et Grev.) C.Presl x C. devexiscapulae (Koidz.) Ching,45.0,オシダ科,Dryopteridaceae,固有,
765.0,,ナガバヤブソテツ,,Cyrtomium devexiscapulae (Koidz.) Ching,45.0,オシダ科,Dryopteridaceae,,
1106.0,h,ナガバヤブソテツ×ムニンオニヤブソテツ,,Cyrtomium devexiscapulae (Koidz.) Ching x C. falcatum (L.f.) C.Presl  subsp. australe S.Matsumoto ex S.Matsumoto et Ebihara,45.0,オシダ科,Dryopteridaceae,固有,
766.0,h,アイオニヤブソテツ,,Cyrtomium devexiscapulae (Koidz.) Ching x C. falcatum (L.f.) C.Presl  subsp. falcatum,45.0,オシダ科,Dryopteridaceae,固有,
767.0,h,マムシヤブソテツ,マムシオニヤブソテツ,Cyrtomium devexiscapulae (Koidz.) Ching x C. fortunei J.Sm.,45.0,オシダ科,Dryopteridaceae,,
768.0,h,ナガバヤブソテツモドキ,クマモトヤブソテツ,Cyrtomium devexiscapulae (Koidz.) Ching x C. laetevirens (Hiyama) Nakaike ,45.0,オシダ科,Dryopteridaceae,,
769.0,h,ナガバミヤコヤブソテツ,,Cyrtomium devexiscapulae (Koidz.) Ching x C. yamamotoi Tagawa,45.0,オシダ科,Dryopteridaceae,固有,
770.0,,ムニンオニヤブソテツ,,Cyrtomium falcatum (L.f.) C.Presl  subsp. australe S.Matsumoto ex S.Matsumoto et Ebihara,45.0,オシダ科,Dryopteridaceae,,
771.0,,オニヤブソテツ,,Cyrtomium falcatum (L.f.) C.Presl  subsp. falcatum,45.0,オシダ科,Dryopteridaceae,,
772.0,,ヒメオニヤブソテツ,,Cyrtomium falcatum (L.f.) C.Presl  subsp. littorale S.Matsumoto ex S.Matsumoto et Ebihara,45.0,オシダ科,Dryopteridaceae,固有,
774.0,,ヤブソテツ,"ヤマヤブソテツ, ホソバヤマヤブソテツ, ツヤナシヤブソテツ, ヒラオヤブソテツ, ノコギリヤマヤブソテツ",Cyrtomium fortunei J.Sm.,45.0,オシダ科,Dryopteridaceae,,
775.0,,テリハヤブソテツ,,Cyrtomium laetevirens (Hiyama) Nakaike,45.0,オシダ科,Dryopteridaceae,,
776.0,,ヒロハヤブソテツ,,Cyrtomium macrophyllum (Makino) Tagawa,45.0,オシダ科,Dryopteridaceae,,
777.0,,ツクシヤブソテツ,,Cyrtomium tukusicola Tagawa,45.0,オシダ科,Dryopteridaceae,,
779.0,,ミヤコヤブソテツ,,Cyrtomium yamamotoi Tagawa,45.0,オシダ科,Dryopteridaceae,,
780.0,,オクヤマシダ,,Dryopteris amurensis (Milde) H.Christ,45.0,オシダ科,Dryopteridaceae,,
895.0,h,ホタカワラビ,,Dryopteris amurensis (Milde) H.Christ x D. expansa (C.Presl) Fraser-Jenk. et Jermy,45.0,オシダ科,Dryopteridaceae,固有,
781.0,,ムカシベニシダ,,"Dryopteris anadroma Mitsuta, nom. nud.",45.0,オシダ科,Dryopteridaceae,固有,CR
782.0,,クマイワヘゴ,,Dryopteris anthracinisquama Miyam.,45.0,オシダ科,Dryopteridaceae,固有,CR
783.0,,イワヘゴ,,Dryopteris atrata (Wall. ex Kunze) Ching,45.0,オシダ科,Dryopteridaceae,,
784.0,h,フジイワヘゴ,,Dryopteris atrata (Wall. ex Kunze) Ching x D. crassirhizoma Nakai,45.0,オシダ科,Dryopteridaceae,固有,
785.0,h,アマギイワヘゴ,,Dryopteris atrata (Wall. ex Kunze) Ching x D. uniformis (Makino) Makino,45.0,オシダ科,Dryopteridaceae,固有,
786.0,,ヤマイタチシダ,,Dryopteris bissetiana (Baker) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
787.0,,ハチジョウベニシダ,,Dryopteris caudipinna Nakai,45.0,オシダ科,Dryopteridaceae,,
870.0,h,オオシマベニシダ,,Dryopteris caudipinna Nakai x D. erythrosora (D.C.Eaton) Kuntze,45.0,オシダ科,Dryopteridaceae,固有,
788.0,,サイゴクベニシダ,サイコクベニシダ,Dryopteris championii (Benth.) C.Chr. ex Ching,45.0,オシダ科,Dryopteridaceae,,
818.0,,チチジマベニシダ,,Dryopteris chichisimensis Nakai ex H.Itô,45.0,オシダ科,Dryopteridaceae,固有,
789.0,,ミサキカグマ,ホソバイタチシダ,Dryopteris chinensis (Baker) Koidz.,45.0,オシダ科,Dryopteridaceae,,
790.0,,ツクシイワヘゴ,,Dryopteris commixta Tagawa,45.0,オシダ科,Dryopteridaceae,,
872.0,h,カワバタクジャク,,Dryopteris commixta Tagawa x D. handeliana C.Chr.,45.0,オシダ科,Dryopteridaceae,固有,
791.0,,カラフトメンマ,オシダモドキ,Dryopteris coreanomontana Nakai,45.0,オシダ科,Dryopteridaceae,,
792.0,h,キタダケメンマ,,Dryopteris coreanomontana Nakai x D. crassirhizoma Nakai,45.0,オシダ科,Dryopteridaceae,固有,
793.0,h,タカネメンマ,,Dryopteris coreanomontana Nakai x D. monticola (Makino) C.Chr.,45.0,オシダ科,Dryopteridaceae,固有,
794.0,,オシダ,"メンマ, シシオシダ, キレコミオシダ",Dryopteris crassirhizoma Nakai,45.0,オシダ科,Dryopteridaceae,,
900.0,h,イノウエシダ,,Dryopteris crassirhizoma Nakai x D. dickinsii (Franch. et Sav.) C.Chr.,45.0,オシダ科,Dryopteridaceae,固有,
879.0,h,ネイチワラビ,,Dryopteris crassirhizoma Nakai x D. expansa (C.Presl) Fraser-Jenk. et Jermy,45.0,オシダ科,Dryopteridaceae,固有,
893.0,h,ミヤマオシダ,,Dryopteris crassirhizoma Nakai x D. monticola (Makino) C.Chr.,45.0,オシダ科,Dryopteridaceae,固有,
886.0,h,タニオシダ,,Dryopteris crassirhizoma Nakai x D. tokyoensis (Makino) C.Chr.,45.0,オシダ科,Dryopteridaceae,固有,
795.0,,イヌイワヘゴ,,Dryopteris cycadina (Franch. et Sav.) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
796.0,,ナチクジャク,,Dryopteris decipiens (Hook.) Kuntze,45.0,オシダ科,Dryopteridaceae,,
798.0,,オオクジャクシダ,オクシリイワヘゴ,Dryopteris dickinsii (Franch. et Sav.) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
799.0,,エビノオオクジャク,"ヒュウガオオクジャク, テンカワオオクジャク",Dryopteris dickinsii (Franch. et Sav.) C.Chr. x D. polylepis (Franch. et Sav.) C.Chr.,45.0,オシダ科,Dryopteridaceae,固有,CR
800.0,,ベニシダ,"チリメンベニシダ, ナンゴクベニシダ",Dryopteris erythrosora (D.C.Eaton) Kuntze,45.0,オシダ科,Dryopteridaceae,,
885.0,h,リクゼンタニヘゴモドキ,,Dryopteris erythrosora (D.C.Eaton) Kuntze x D. tokyoensis (Makino) C.Chr.,45.0,オシダ科,Dryopteridaceae,固有,
801.0,,シラネワラビ,,Dryopteris expansa (C.Presl) Fraser-Jenk. et Jermy,45.0,オシダ科,Dryopteridaceae,,
802.0,,タカサゴシダ,キンキヌカイタチシダ,Dryopteris formosana (H.Christ) C.Chr.,45.0,オシダ科,Dryopteridaceae,,NT
803.0,,ニオイシダ,,Dryopteris fragrans (L.) Schott,45.0,オシダ科,Dryopteridaceae,,
804.0,,マルバベニシダ,"マンマルベニシダ, オオマルバベニシダ",Dryopteris fuscipes C.Chr.,45.0,オシダ科,Dryopteridaceae,,
805.0,,サクライカグマ,タカオミサキカグマ,Dryopteris gymnophylla (Baker) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
806.0,,ヌカイタチシダ,,Dryopteris gymnosora (Makino) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
807.0,h,ホソバヌカイタチシダ,,Dryopteris gymnosora (Makino) C.Chr. x D. koidzumiana Tagawa,45.0,オシダ科,Dryopteridaceae,固有,CR
808.0,,ニセヨゴレイタチシダ,,Dryopteris hadanoi Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,NT
809.0,,ツクシオオクジャク,,Dryopteris handeliana C.Chr.,45.0,オシダ科,Dryopteridaceae,,
810.0,h,ツクシオクマワラビ,,Dryopteris handeliana C.Chr. x D. uniformis (Makino) Makino,45.0,オシダ科,Dryopteridaceae,固有,
811.0,,キリシマイワヘゴ,,Dryopteris hangchowensis Ching,45.0,オシダ科,Dryopteridaceae,,CR
812.0,,リュウキュウシダ,,Dryopteris hasseltii (Blume) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
813.0,,イヌタマシダ,,Dryopteris hayatae Tagawa,45.0,オシダ科,Dryopteridaceae,,
814.0,,ホウライヒメワラビ,,Dryopteris hendersonii (Bedd.) C.Chr.,45.0,オシダ科,Dryopteridaceae,,EN
815.0,,オオイタチシダ,"キンキイタチシダ, ベニオオイタチシダ",Dryopteris hikonensis (H.Itô) Nakaike,45.0,オシダ科,Dryopteridaceae,,
816.0,,オオベニシダ,ホホベニオオベニシダ,Dryopteris hondoensis Koidz.,45.0,オシダ科,Dryopteridaceae,,
817.0,,ヌカイタチシダモドキ,,Dryopteris indusiata (Makino) Makino et Yamam.,45.0,オシダ科,Dryopteridaceae,,
819.0,,ムニンベニシダ,オオバノイタチシダ,Dryopteris insularis Kodama,45.0,オシダ科,Dryopteridaceae,固有,VU
797.0,,イヌナチクジャク,,Dryopteris integripinnula Ching,45.0,オシダ科,Dryopteridaceae,,
820.0,,ギフベニシダ,"ウスバサイゴクベニシダ, ベニシダモドキ",Dryopteris kinkiensis Koidz. ex Tagawa,45.0,オシダ科,Dryopteridaceae,,
821.0,h,カニオクマワラビ,,Dryopteris kinkiensis Koidz. ex Tagawa x D. uniformis (Makino) Makino,45.0,オシダ科,Dryopteridaceae,固有,
822.0,,キノクニベニシダ,,Dryopteris kinokuniensis Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
823.0,,リョウトウイタチシダ,,Dryopteris kobayashii Kitag.,45.0,オシダ科,Dryopteridaceae,,
824.0,,ホコザキベニシダ,,Dryopteris koidzumiana Tagawa,45.0,オシダ科,Dryopteridaceae,固有,
825.0,,ワカナシダ,,Dryopteris kuratae Nakaike ex Hoshiz. et K.A.Wilson,45.0,オシダ科,Dryopteridaceae,,
826.0,,タヌキシダ,,Dryopteris labordei (H.Christ) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
827.0,,クマワラビ,"シシクマワラビ, キレコミクマワラビ",Dryopteris lacera (Thunb.) Kuntze,45.0,オシダ科,Dryopteridaceae,,
889.0,h,リクゼンクマワラビ,,Dryopteris lacera (Thunb.) Kuntze x D. monticola (Makino) C.Chr.,45.0,オシダ科,Dryopteridaceae,固有,
897.0,h,ミチノククマワラビ,,Dryopteris lacera (Thunb.) Kuntze x D. tokyoensis (Makino) C.Chr.,45.0,オシダ科,Dryopteridaceae,固有,
828.0,,イワカゲワラビ,コイワカゲワラビ,Dryopteris laeta (Kom.) C.Chr.,45.0,オシダ科,Dryopteridaceae,,VU
829.0,,オオミネイワヘゴ,,Dryopteris lunanensis (H.Christ) C.Chr.,45.0,オシダ科,Dryopteridaceae,,CR
830.0,,キヨスミヒメワラビ,シラガシダ,Dryopteris maximowicziana (Miq.) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
831.0,,ナンタイシダ,ヤマシノブ,Dryopteris maximowiczii (Baker) Kuntze,45.0,オシダ科,Dryopteridaceae,,
832.0,,エンシュウベニシダ,,Dryopteris medioxima Koidz.,45.0,オシダ科,Dryopteridaceae,,
833.0,,クロミノイタチシダ,オトメイタチシダ,Dryopteris melanocarpa Hayata,45.0,オシダ科,Dryopteridaceae,,
834.0,,ミヤマベニシダ,,Dryopteris monticola (Makino) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
864.0,h,デワノミヤマベニシダ,,Dryopteris monticola (Makino) C.Chr. x D. uniformis (Makino) Makino,45.0,オシダ科,Dryopteridaceae,固有,
835.0,,キヨズミオオクジャク,,Dryopteris namegatae (Sa.Kurata) Sa.Kurata,45.0,オシダ科,Dryopteridaceae,,
836.0,h,キヨズミオオクジャク×オクマワラビ,,Dryopteris namegatae (Sa.Kurata) Sa.Kurata x D. uniformis (Makino) Makino,45.0,オシダ科,Dryopteridaceae,固有,
837.0,,トウゴクシダ,ベニトウゴクシダ,Dryopteris nipponensis Koidz.,45.0,オシダ科,Dryopteridaceae,,
838.0,,タイワンヒメワラビ,,Dryopteris nodosa (C.Presl) Li Bing Zhang,45.0,オシダ科,Dryopteridaceae,,VU
839.0,,アイヌカイタチシダ,,"Dryopteris oohorae Shimura, nom. nud.",45.0,オシダ科,Dryopteridaceae,固有,
853.0,,アツギノヌカイタチシダマガイ,,Dryopteris paomowanensis Ching et Z.Y.Liu,45.0,オシダ科,Dryopteridaceae,,
840.0,,タイトウベニシダ,オオボシシダ,Dryopteris polita Rosenst.,45.0,オシダ科,Dryopteridaceae,,
841.0,,ミヤマクマワラビ,,Dryopteris polylepis (Franch. et Sav.) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
883.0,h,ミヤマオクマワラビ,,Dryopteris polylepis (Franch. et Sav.) C.Chr. x D. uniformis (Makino) Makino,45.0,オシダ科,Dryopteridaceae,固有,
842.0,,モトイタチシダ,モトヤマイタチシダ,Dryopteris protobissetiana K.Hori et N.Murak.,45.0,オシダ科,Dryopteridaceae,固有,
843.0,,ムラサキベニシダ,,Dryopteris purpurella Tagawa,45.0,オシダ科,Dryopteridaceae,固有,CR
844.0,,オワセベニシダ,,Dryopteris ryo-itoana Sa.Kurata,45.0,オシダ科,Dryopteridaceae,,
845.0,,ミヤマイタチシダ,,Dryopteris sabaei (Franch. et Sav.) C.Chr.,45.0,オシダ科,Dryopteridaceae,固有,
846.0,,ヒメイタチシダ,ホソバイタチシダ,Dryopteris sacrosancta Koidz.,45.0,オシダ科,Dryopteridaceae,,
847.0,,イワイタチシダ,イワベニシダ,Dryopteris saxifraga H.Itô,45.0,オシダ科,Dryopteridaceae,,
848.0,,イヌイワイタチシダ,,Dryopteris saxifragivaria Nakai,45.0,オシダ科,Dryopteridaceae,,
849.0,,シビイタチシダ,,Dryopteris shibipedis Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,EW
850.0,,ホオノカワシダ,'ホウノカワシダ',Dryopteris shikokiana (Makino) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
851.0,,シロウマイタチシダ,,Dryopteris shiroumensis Sa.Kurata et T.Nakam.,45.0,オシダ科,Dryopteridaceae,固有,NT
852.0,,ナガサキシダ,オオミツデ,Dryopteris sieboldii (Van Houtte ex Mett.) Kuntze,45.0,オシダ科,Dryopteridaceae,,
854.0,,ヌカイタチシダマガイ,,Dryopteris simasakii (H.Itô) Sa.Kurata,45.0,オシダ科,Dryopteridaceae,,
855.0,,ヨゴレイタチシダ,,Dryopteris sordidipes Tagawa,45.0,オシダ科,Dryopteridaceae,,
856.0,,リュウキュウイタチシダ,,Dryopteris sparsa (Buch.-Ham. ex D.Don) Kuntze  var. ryukyuensis Seriz.,45.0,オシダ科,Dryopteridaceae,,
857.0,,ナガバノイタチシダ,,Dryopteris sparsa (Buch.-Ham. ex D.Don) Kuntze  var. sparsa,45.0,オシダ科,Dryopteridaceae,,
858.0,,タニヘゴ,,Dryopteris tokyoensis (Makino) C.Chr.,45.0,オシダ科,Dryopteridaceae,,
877.0,h,タニオクマワラビ,,Dryopteris tokyoensis (Makino) C.Chr. x D. uniformis (Makino) Makino,45.0,オシダ科,Dryopteridaceae,固有,
859.0,,マルバヌカイタチシダモドキ,,Dryopteris tsugiwoi Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,CR
860.0,,ツツイイワヘゴ,,Dryopteris tsutsuiana Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,CR
861.0,,オクマワラビ,シシオクマワラビ,Dryopteris uniformis (Makino) Makino,45.0,オシダ科,Dryopteridaceae,,
862.0,,ナンカイイタチシダ,イタチシダモドキ,Dryopteris varia (L.) Kuntze,45.0,オシダ科,Dryopteridaceae,,
863.0,,オオヤグルマシダ,マキヒレシダ,Dryopteris wallichiana (Spreng.) Hyl.,45.0,オシダ科,Dryopteridaceae,,CR
865.0,h,フジクマワラビ,,Dryopteris x fujipedis Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
866.0,h,インノオクマワラビ,,Dryopteris x gotenbaensis Nakaike,45.0,オシダ科,Dryopteridaceae,固有,
867.0,h,ハガネイワヘゴ,,Dryopteris x haganecola Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
868.0,h,ハコネオオクジャク,,Dryopteris x hakonecola Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
869.0,h,ヒサツオオクジャク,,Dryopteris x hisatsuana Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
871.0,h,ワカナオオクジャク,,"Dryopteris x kaii Nakaike, nom. nud.",45.0,オシダ科,Dryopteridaceae,固有,
873.0,h,タニヘゴモドキ,,Dryopteris x kominatoensis Tagawa,45.0,オシダ科,Dryopteridaceae,固有,
874.0,h,ヨコグラオオクジャク,,Dryopteris x kouzaii Akasawa,45.0,オシダ科,Dryopteridaceae,固有,
875.0,h,イワヘゴモドキ,キレコミイワヘゴ,Dryopteris x mayebarae Tagawa,45.0,オシダ科,Dryopteridaceae,固有,
876.0,h,アイノコクマワラビ,クマワラビモドキ,Dryopteris x mituii Seriz.,45.0,オシダ科,Dryopteridaceae,固有,
878.0,h,ミイケイワヘゴ,,Dryopteris x miyazakiensis Miyam.,45.0,オシダ科,Dryopteridaceae,固有,
880.0,h,ヤタケイワヘゴ,,Dryopteris x otomasui Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
881.0,h,オオスミイワヘゴ,,Dryopteris x pseudocommixta Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
882.0,h,キリシマワカナシダ,,Dryopteris x pseudohangchowensis Miyam.,45.0,オシダ科,Dryopteridaceae,固有,
884.0,h,メズラシクマワラビ,,Dryopteris x rarissima Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
887.0,h,ナンゴクオオクジャク,サツマオオクジャク,Dryopteris x satsumana Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
888.0,h,シビイワヘゴ,,Dryopteris x shibisanensis Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
890.0,h,スルガクマワラビ,,Dryopteris x sugino-takaoi Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
891.0,h,タカチホイワヘゴ,,Dryopteris x takachihoensis Miyam.,45.0,オシダ科,Dryopteridaceae,固有,
892.0,h,ヤマナカシダ,,Dryopteris x tetsu-yamanakae Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
894.0,h,クマオシダ,,Dryopteris x tokudae Sugim.,45.0,オシダ科,Dryopteridaceae,固有,
896.0,h,ナガサキシダモドキ,,Dryopteris x toyamae Tagawa,45.0,オシダ科,Dryopteridaceae,固有,
898.0,h,フジオシダ,,Dryopteris x watanabei Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
899.0,h,アイイヌタマシダ,,Dryopteris x yamashitae Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
901.0,h,イヌワカナシダ,タカクマイワヘゴ,Dryopteris x yuyamae Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
902.0,,コスギイタチシダ,,Dryopteris yakusilvicola Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,NT
903.0,,オキナワアツイタ,,Elaphoglossum callifolium (Blume) T.Moore,45.0,オシダ科,Dryopteridaceae,,CR
904.0,,ヒロハアツイタ,ヒロバノアツイタ,Elaphoglossum tosaense (Yatabe) Makino,45.0,オシダ科,Dryopteridaceae,固有,VU
905.0,,アツイタ,,Elaphoglossum yoshinagae (Yatabe) Makino,45.0,オシダ科,Dryopteridaceae,,VU
915.0,,センジョウデンダ,,Polystichum atkinsonii Bedd.,45.0,オシダ科,Dryopteridaceae,,EN
906.0,,ミヤジマシダ,オニミヤジマシダ,Polystichum balansae H.Christ,45.0,オシダ科,Dryopteridaceae,,
907.0,,ホソイノデ,,Polystichum braunii (Spenn.) Fée,45.0,オシダ科,Dryopteridaceae,,
908.0,h,ツバメイノデ,"シレトコイノデ, ホソカラクサイノデ",Polystichum braunii (Spenn.) Fée x P. microchlamys (H.Christ) Matsum.  var. microchlamys,45.0,オシダ科,Dryopteridaceae,固有,
909.0,h,オクキヌイノデ,,Polystichum braunii (Spenn.) Fée x P. retrosopaleaceum (Kodama) Tagawa,45.0,オシダ科,Dryopteridaceae,固有,
922.0,,イナデンダ,,Polystichum capillipes (Baker) Diels,45.0,オシダ科,Dryopteridaceae,,NT
910.0,,ツルデンダ,キクバツルデンダ,Polystichum craspedosorum (Maxim.) Diels,45.0,オシダ科,Dryopteridaceae,,
911.0,,タチデンダ,,Polystichum deltodon (Baker) Diels,45.0,オシダ科,Dryopteridaceae,,
912.0,,アスカイノデ,,Polystichum fibrillosopaleaceum (Kodama) Tagawa,45.0,オシダ科,Dryopteridaceae,固有,
913.0,h,サンブイノデ,,Polystichum fibrillosopaleaceum (Kodama) Tagawa x P. ovatopaleaceum (Kodama) Sa.Kurata  var. coraiense (H.Christ ex H.Lév.) Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
962.0,h,ゴサクイノデ,,Polystichum fibrillosopaleaceum (Kodama) Tagawa x P. retrosopaleaceum (Kodama) Tagawa,45.0,オシダ科,Dryopteridaceae,固有,
964.0,h,ハタジュクイノデ,,Polystichum fibrillosopaleaceum (Kodama) Tagawa x P. tagawanum Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,
914.0,,オオミミガタシダ,"シマノコギリシダ, タイワンノコギリシダ",Polystichum formosanum Rosenst.,45.0,オシダ科,Dryopteridaceae,,
916.0,,キュウシュウイノデ,,Polystichum grandifrons C.Chr.,45.0,オシダ科,Dryopteridaceae,,CR
